graph_id,src_id,dst_id,feat
1795,27539,27544,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1795,27544,27541,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1795,27541,27544,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1795,27545,27536,"0.0,1.0,0.0,1.0,0.0"
1795,27536,27545,"0.0,1.0,0.0,1.0,0.0"
1795,27545,27537,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1795,27537,27545,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1795,27545,27538,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1795,27538,27545,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1795,27545,27541,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
1795,27541,27545,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
1795,27546,27537,"0.0,1.0,0.0,1.0,0.0"
1795,27537,27546,"0.0,1.0,0.0,1.0,0.0"
1795,27546,27541,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1795,27541,27546,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1795,27547,27535,"0.0,1.0,0.0,1.0,0.0"
1795,27535,27547,"0.0,1.0,0.0,1.0,0.0"
1795,27547,27536,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1795,27536,27547,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1795,27547,27541,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1795,27541,27547,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1796,27556,27553,"0.0,1.0,0.0,1.0,0.0"
1796,27553,27556,"0.0,1.0,0.0,1.0,0.0"
1796,27556,27554,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1796,27554,27556,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1796,27556,27555,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1796,27555,27556,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1796,27557,27552,"0.0,1.0,0.0,1.0,0.0"
1796,27552,27557,"0.0,1.0,0.0,1.0,0.0"
1796,27557,27553,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1796,27553,27557,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1796,27557,27555,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1796,27555,27557,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1796,27558,27549,"0.0,1.0,0.0,1.0,0.0"
1796,27549,27558,"0.0,1.0,0.0,1.0,0.0"
1796,27558,27550,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1796,27550,27558,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1796,27558,27551,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1796,27551,27558,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1796,27558,27552,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
1796,27552,27558,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
1796,27558,27555,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
1796,27555,27558,"-0.7568024953079282,0.9949565862919176,0.0025238266985760983,0.9999999979904909,1.5924286822133147e-06"
1796,27559,27550,"0.0,1.0,0.0,1.0,0.0"
1796,27550,27559,"0.0,1.0,0.0,1.0,0.0"
1796,27559,27555,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1796,27555,27559,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1796,27560,27548,"0.0,1.0,0.0,1.0,0.0"
1796,27548,27560,"0.0,1.0,0.0,1.0,0.0"
1796,27560,27549,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1796,27549,27560,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1796,27560,27555,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1796,27555,27560,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1797,27569,27565,"0.0,1.0,0.0,1.0,0.0"
1797,27565,27569,"0.0,1.0,0.0,1.0,0.0"
1797,27569,27566,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1797,27566,27569,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1797,27569,27567,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1797,27567,27569,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1797,27569,27568,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
1797,27568,27569,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
1797,27570,27566,"0.0,1.0,0.0,1.0,0.0"
1797,27566,27570,"0.0,1.0,0.0,1.0,0.0"
1797,27570,27568,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1797,27568,27570,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1797,27571,27563,"0.0,1.0,0.0,1.0,0.0"
1797,27563,27571,"0.0,1.0,0.0,1.0,0.0"
1797,27571,27565,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1797,27565,27571,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1797,27571,27568,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1797,27568,27571,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1797,27572,27564,"0.0,1.0,0.0,1.0,0.0"
1797,27564,27572,"0.0,1.0,0.0,1.0,0.0"
1797,27572,27568,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1797,27568,27572,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1797,27573,27561,"0.0,1.0,0.0,1.0,0.0"
1797,27561,27573,"0.0,1.0,0.0,1.0,0.0"
1797,27573,27562,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1797,27562,27573,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1797,27573,27563,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1797,27563,27573,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1797,27573,27568,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
1797,27568,27573,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
1798,27582,27579,"0.0,1.0,0.0,1.0,0.0"
1798,27579,27582,"0.0,1.0,0.0,1.0,0.0"
1798,27582,27581,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1798,27581,27582,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1798,27583,27578,"0.0,1.0,0.0,1.0,0.0"
1798,27578,27583,"0.0,1.0,0.0,1.0,0.0"
1798,27583,27580,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1798,27580,27583,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1798,27583,27581,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1798,27581,27583,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1798,27584,27575,"0.0,1.0,0.0,1.0,0.0"
1798,27575,27584,"0.0,1.0,0.0,1.0,0.0"
1798,27584,27576,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1798,27576,27584,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1798,27584,27578,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1798,27578,27584,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1798,27584,27581,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
1798,27581,27584,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
1798,27585,27577,"0.0,1.0,0.0,1.0,0.0"
1798,27577,27585,"0.0,1.0,0.0,1.0,0.0"
1798,27585,27581,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1798,27581,27585,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1798,27586,27574,"0.0,1.0,0.0,1.0,0.0"
1798,27574,27586,"0.0,1.0,0.0,1.0,0.0"
1798,27586,27575,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1798,27575,27586,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1798,27586,27581,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1798,27581,27586,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1799,27595,27589,"0.0,1.0,0.0,1.0,0.0"
1799,27589,27595,"0.0,1.0,0.0,1.0,0.0"
1799,27595,27592,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1799,27592,27595,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1799,27595,27594,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1799,27594,27595,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1799,27596,27591,"0.0,1.0,0.0,1.0,0.0"
1799,27591,27596,"0.0,1.0,0.0,1.0,0.0"
1799,27596,27594,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1799,27594,27596,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1799,27597,27588,"0.0,1.0,0.0,1.0,0.0"
1799,27588,27597,"0.0,1.0,0.0,1.0,0.0"
1799,27597,27589,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1799,27589,27597,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1799,27597,27594,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1799,27594,27597,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1799,27598,27590,"0.0,1.0,0.0,1.0,0.0"
1799,27590,27598,"0.0,1.0,0.0,1.0,0.0"
1799,27598,27594,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1799,27594,27598,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1799,27599,27587,"0.0,1.0,0.0,1.0,0.0"
1799,27587,27599,"0.0,1.0,0.0,1.0,0.0"
1799,27599,27594,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1799,27594,27599,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1800,27608,27606,"0.0,1.0,0.0,1.0,0.0"
1800,27606,27608,"0.0,1.0,0.0,1.0,0.0"
1800,27608,27607,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1800,27607,27608,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1800,27609,27603,"0.0,1.0,0.0,1.0,0.0"
1800,27603,27609,"0.0,1.0,0.0,1.0,0.0"
1800,27609,27604,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1800,27604,27609,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1800,27609,27605,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1800,27605,27609,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1800,27609,27607,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
1800,27607,27609,"0.1411200080598672,0.997162035307237,0.0018928709030918876,0.9999999988696511,1.1943215116602066e-06"
1800,27610,27604,"0.0,1.0,0.0,1.0,0.0"
1800,27604,27610,"0.0,1.0,0.0,1.0,0.0"
1800,27610,27607,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1800,27607,27610,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1800,27611,27602,"0.0,1.0,0.0,1.0,0.0"
1800,27602,27611,"0.0,1.0,0.0,1.0,0.0"
1800,27611,27603,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1800,27603,27611,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1800,27611,27607,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1800,27607,27611,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1800,27612,27600,"0.0,1.0,0.0,1.0,0.0"
1800,27600,27612,"0.0,1.0,0.0,1.0,0.0"
1800,27612,27607,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1800,27607,27612,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1800,27613,27601,"0.0,1.0,0.0,1.0,0.0"
1800,27601,27613,"0.0,1.0,0.0,1.0,0.0"
1800,27613,27602,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1800,27602,27613,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1800,27613,27607,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1800,27607,27613,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1801,27622,27620,"0.0,1.0,0.0,1.0,0.0"
1801,27620,27622,"0.0,1.0,0.0,1.0,0.0"
1801,27622,27621,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1801,27621,27622,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1801,27623,27618,"0.0,1.0,0.0,1.0,0.0"
1801,27618,27623,"0.0,1.0,0.0,1.0,0.0"
1801,27623,27619,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1801,27619,27623,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1801,27623,27621,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1801,27621,27623,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1801,27624,27616,"0.0,1.0,0.0,1.0,0.0"
1801,27616,27624,"0.0,1.0,0.0,1.0,0.0"
1801,27624,27618,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1801,27618,27624,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1801,27624,27621,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1801,27621,27624,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1801,27625,27615,"0.0,1.0,0.0,1.0,0.0"
1801,27615,27625,"0.0,1.0,0.0,1.0,0.0"
1801,27625,27616,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1801,27616,27625,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1801,27625,27621,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1801,27621,27625,"0.9092974268256817,0.9987383506934931,0.0012619143540422218,0.9999999994976227,7.962143411069097e-07"
1801,27626,27617,"0.0,1.0,0.0,1.0,0.0"
1801,27617,27626,"0.0,1.0,0.0,1.0,0.0"
1801,27626,27621,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1801,27621,27626,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1801,27627,27614,"0.0,1.0,0.0,1.0,0.0"
1801,27614,27627,"0.0,1.0,0.0,1.0,0.0"
1801,27627,27621,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1801,27621,27627,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1802,27636,27633,"0.0,1.0,0.0,1.0,0.0"
1802,27633,27636,"0.0,1.0,0.0,1.0,0.0"
1802,27636,27635,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1802,27635,27636,"0.8414709848078965,0.9996845379152098,0.0006309573026154199,0.9999999998744057,3.981071705534864e-07"
1802,27637,27632,"0.0,1.0,0.0,1.0,0.0"
1802,27632,27637,"0.0,1.0,0.0,1.0,0.0"
